lat,lon,Prediction
37.7900661929,-122.39709176,0.0
37.787965257,-122.418467748,0.0
37.7586968166,-122.417964484,2.0
37.7635718956,-122.417332583,2.0
37.7604330004,-122.41592985,2.0
37.765448018,-122.413107623,2.0
37.7636337703,-122.416230393,2.0
37.7853750846,-122.416261837,0.0
37.7620990021,-122.415000537,2.0
37.787965257,-122.418467748,0.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7907880214,-122.419039119,0.0
37.789829767,-122.418844748,0.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7843944492,-122.416916142,0.0
37.7870372044,-122.418274172,0.0
37.7889098399,-122.418658295,0.0
37.7636337703,-122.416230393,2.0
37.7634743768,-122.432270775,2.0
37.7877570602,-122.420120319,0.0
37.7905770711,-122.420691681,0.0
37.7795140301,-122.413564092,0.0
37.7842362878,-122.417710345,0.0
37.787965257,-122.418467748,0.0
37.7844496613,-122.416075285,0.0
37.7620347867,-122.416078424,2.0
37.7907880214,-122.419039119,0.0
37.7619674218,-122.417180449,2.0
37.7870372044,-122.418274172,0.0
37.786566229,-122.418182398,0.0
37.7586968166,-122.417964484,2.0
37.7620990021,-122.415000537,2.0
37.718927976,-122.443696905,1.0
37.7754207067,-122.403404791,0.0
37.7638222259,-122.413591696,2.0
37.7651098786,-122.418701003,2.0
37.7619674218,-122.417180449,2.0
37.7621831102,-122.414520446,2.0
37.7844496613,-122.416075285,0.0
37.7653161356,-122.415308389,2.0
37.7636337703,-122.416230393,2.0
37.789829767,-122.418844748,0.0
37.7886989511,-122.420307356,0.0
37.7636337703,-122.416230393,2.0
37.7620347867,-122.416078424,2.0
37.7555687969,-122.416569016,2.0
37.790463178,-122.405941469,0.0
37.7946373197,-122.406981047,0.0
37.7844496613,-122.416075285,0.0
37.7670321133,-122.397560482,2.0
37.740319223,-122.388755795,2.0
37.7874861572,-122.418368839,0.0
37.7907880214,-122.419039119,0.0
37.7844496613,-122.416075285,0.0
37.7899200015,-122.42206273,0.0
37.7870372043,-122.418274172,0.0
37.7604330004,-122.41592985,2.0
37.787965257,-122.418467748,0.0
37.7907880214,-122.419039119,0.0
37.7652491154,-122.41638971,2.0
37.7604330004,-122.41592985,2.0
37.7609899089,-122.412056242,2.0
37.7905770711,-122.420691681,0.0
37.7877570602,-122.420120319,0.0
37.7844496613,-122.416075285,0.0
37.7853750846,-122.416261837,0.0
37.7889098399,-122.418658295,0.0
37.7616751088,-122.412427346,2.0
37.7874861572,-122.418368839,0.0
37.761222333,-122.415932937,2.0
37.7562905437,-122.417664997,2.0
37.7896188192,-122.420497289,0.0
37.7586968166,-122.417964484,2.0
37.7636337703,-122.416230393,2.0
37.785215359,-122.417085357,0.0
37.7634954373,-122.418486297,2.0
37.7872742466,-122.435202378,0.0
37.7879209376,-122.410882826,0.0
37.787965257,-122.418467748,0.0
37.7870372044,-122.418274172,0.0
37.7605000726,-122.414845139,2.0
37.7586968166,-122.417964484,2.0
37.7610901241,-122.418124262,2.0
37.7844496613,-122.416075285,0.0
37.7620347867,-122.416078424,2.0
37.7594884557,-122.417970955,2.0
37.7844496613,-122.416075285,0.0
37.7587640201,-122.416872884,2.0
37.7163046735,-122.440593032,1.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7870372044,-122.418274172,0.0
37.7844496613,-122.416075285,0.0
37.7870372044,-122.418274172,0.0
37.7872009163,-122.416990817,0.0
37.7872807076,-122.420021471,0.0
37.7891732059,-122.409445484,0.0
37.7638222259,-122.413591696,2.0
37.7586968166,-122.417964484,2.0
37.787965257,-122.418467748,0.0
37.7620347867,-122.416078424,2.0
37.7604330004,-122.41592985,2.0
37.7652491154,-122.41638971,2.0
37.7870372044,-122.418274172,0.0
37.7870372044,-122.418274172,0.0
37.7529064152,-122.407294222,2.0
37.7872450378,-122.41664237,0.0
37.789829767,-122.418844748,0.0
37.7586968166,-122.417964484,2.0
37.7570361132,-122.418904205,2.0
37.7870372044,-122.418274172,0.0
37.7887454425,-122.423690269,0.0
37.7877570602,-122.420120319,0.0
37.7620990021,-122.415000537,2.0
37.7905770711,-122.420691681,0.0
37.7874861572,-122.418368839,0.0
37.7844496613,-122.416075285,0.0
37.790577071,-122.420691681,0.0
37.7905770711,-122.420691681,0.0
37.7594801326,-122.418108926,2.0
37.7653161356,-122.415308389,2.0
37.7914943052,-122.420874632,0.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7657516965,-122.421458098,2.0
37.7646048757,-122.405466576,2.0
37.7604330004,-122.41592985,2.0
37.7754207067,-122.403404791,0.0
37.7612142237,-122.416070933,2.0
37.7578801214,-122.417955822,2.0
37.787965257,-122.418467748,0.0
37.7636337703,-122.416230393,2.0
37.7531929151,-122.478618706,1.0
37.7844496613,-122.416075285,0.0
37.7870372044,-122.418274172,0.0
37.7594801326,-122.418108926,2.0
37.7652491154,-122.41638971,2.0
37.7605000726,-122.414845139,2.0
37.7818633169,-122.414302053,0.0
37.7634954373,-122.418486297,2.0
37.7578801214,-122.417955822,2.0
37.7605000726,-122.414845139,2.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7586968166,-122.417964484,2.0
37.7896188193,-122.420497289,0.0
37.7562822237,-122.417802963,2.0
37.7896188193,-122.420497289,0.0
37.7754207067,-122.403404791,0.0
37.7856843389,-122.421395819,0.0
37.7620347867,-122.416078424,2.0
37.7870372044,-122.418274172,0.0
37.7619674218,-122.417180449,2.0
37.7903690689,-122.422330464,0.0
37.7914943052,-122.420874632,0.0
37.7943011061,-122.420605324,0.0
37.7903690689,-122.422330464,0.0
37.7853750846,-122.416261837,0.0
37.7652491154,-122.41638971,2.0
37.7634954373,-122.418486297,2.0
37.7652491154,-122.41638971,2.0
37.7844496613,-122.416075285,0.0
37.7872807076,-122.420021471,0.0
37.7593672734,-122.406948027,2.0
37.7874861572,-122.418368839,0.0
37.7605644452,-122.413756898,2.0
37.7571677817,-122.416720982,2.0
37.7894107633,-122.422139511,0.0
37.7914943052,-122.420874632,0.0
37.7604330004,-122.41592985,2.0
37.7612879252,-122.414849773,2.0
37.7596123169,-122.415921585,2.0
37.7905770711,-122.420691681,0.0
37.7914943052,-122.420874632,0.0
37.7652491154,-122.41638971,2.0
37.7522051633,-122.419018145,2.0
37.789829767,-122.418844748,0.0
37.7907880214,-122.419039119,0.0
37.7855599709,-122.416226912,0.0
37.7870372044,-122.418274172,0.0
37.7874861572,-122.418368839,0.0
37.7351844916,-122.391493956,2.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7652491154,-122.41638971,2.0
37.7636337703,-122.416230393,2.0
37.787965257,-122.418467748,0.0
37.7586968166,-122.417964484,2.0
37.7889098399,-122.418658295,0.0
37.7605000726,-122.414845139,2.0
37.7754207067,-122.403404791,0.0
37.7870372044,-122.418274172,0.0
37.7870372044,-122.418274172,0.0
37.7620990021,-122.415000537,2.0
37.7620990021,-122.415000537,2.0
37.7517864146,-122.405210475,2.0
37.7626869632,-122.418415888,2.0
37.7634954373,-122.418486297,2.0
37.7870372044,-122.418274172,0.0
37.7578801214,-122.417955822,2.0
37.7853750846,-122.416261837,0.0
37.7359045006,-122.391089615,2.0
37.7636337703,-122.416230393,2.0
37.7604330004,-122.41592985,2.0
37.7892650179,-122.427230236,0.0
37.7907880214,-122.419039119,0.0
37.7588312135,-122.415781282,2.0
37.789829767,-122.418844748,0.0
37.7586968166,-122.417964484,2.0
37.7907880214,-122.419039119,0.0
37.7594801326,-122.418108926,2.0
37.7634954373,-122.418486297,2.0
37.7907880214,-122.419039119,0.0
37.7872450378,-122.41664237,0.0
37.7874861572,-122.418368839,0.0
37.7636337703,-122.416230393,2.0
37.7851670875,-122.417903978,0.0
37.7586968166,-122.417964484,2.0
37.7595460925,-122.417016664,2.0
37.7596123169,-122.415921585,2.0
37.7891643768,-122.420402464,0.0
37.7844496613,-122.416075285,0.0
37.7853750846,-122.416261837,0.0
37.7620990021,-122.415000537,2.0
37.7872450378,-122.41664237,0.0
37.7849125738,-122.416235852,0.0
37.7870372043,-122.418274172,0.0
37.7853750846,-122.416261837,0.0
37.7844496613,-122.416075285,0.0
37.7886989511,-122.420307356,0.0
37.7853750846,-122.416261837,0.0
37.7851670875,-122.417903978,0.0
37.787965257,-122.418467748,0.0
37.7605000726,-122.414845139,2.0
37.7620990021,-122.415000537,2.0
37.7909741244,-122.41739283,0.0
37.7594884557,-122.417970955,2.0
37.787965257,-122.418467748,0.0
37.7620347867,-122.416078424,2.0
37.7620990021,-122.415000537,2.0
37.7870372044,-122.418274172,0.0
37.7586968166,-122.417964484,2.0
37.7634954373,-122.418486297,2.0
37.7912889898,-122.422516967,0.0
37.787965257,-122.418467748,0.0
37.7586968166,-122.417964484,2.0
37.7891095539,-122.417019321,0.0
37.7636337703,-122.416230393,2.0
37.7652491154,-122.41638971,2.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7604330004,-122.41592985,2.0
37.7909741244,-122.41739283,0.0
37.7889098399,-122.418658295,0.0
37.787965257,-122.418467748,0.0
37.7905770711,-122.420691681,0.0
37.7870372044,-122.418274172,0.0
37.7844496613,-122.416075285,0.0
37.7917052018,-122.419225511,0.0
37.7914943052,-122.420874632,0.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7644311472,-122.416236885,2.0
37.7578884408,-122.417817853,2.0
37.7605000726,-122.414845139,2.0
37.7620990021,-122.415000537,2.0
37.7853750846,-122.416261837,0.0
37.7636979309,-122.415155941,2.0
37.7844496613,-122.416075285,0.0
37.7637579271,-122.408431241,2.0
37.7635718956,-122.417332583,2.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.787805224,-122.419295456,0.0
37.7870766696,-122.4199083,0.0
37.7594884557,-122.417970955,2.0
37.7605000726,-122.414845139,2.0
37.7650058494,-122.415348514,2.0
37.7620347867,-122.416078424,2.0
37.7844496613,-122.416075285,0.0
37.7872450378,-122.41664237,0.0
37.7619674218,-122.417180449,2.0
37.7636337703,-122.416230393,2.0
37.7605000726,-122.414845139,2.0
37.7636337703,-122.416230393,2.0
37.7851670875,-122.417903978,0.0
37.7839805593,-122.411778296,0.0
37.7874861572,-122.418368839,0.0
37.7853750846,-122.416261837,0.0
37.7905094152,-122.417368207,0.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7870372044,-122.418274172,0.0
37.7636337703,-122.416230393,2.0
37.7907880214,-122.419039119,0.0
37.7853750846,-122.416261837,0.0
37.7884843739,-122.426173332,0.0
37.760301234,-122.418120086,2.0
37.7874861572,-122.418368839,0.0
37.7877570602,-122.420120319,0.0
37.7870372044,-122.418274172,0.0
37.7874861572,-122.418368839,0.0
37.7942140504,-122.435769968,0.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7844496613,-122.416075285,0.0
37.7842362878,-122.417710345,0.0
37.7636337703,-122.416230393,2.0
37.7914943052,-122.420874632,0.0
37.7844496613,-122.416075285,0.0
37.7634954373,-122.418486297,2.0
37.7429865001,-122.478384587,1.0
37.7638222259,-122.413591696,2.0
37.7914943052,-122.420874632,0.0
37.7634954373,-122.418486297,2.0
37.7571677817,-122.416720982,2.0
37.7652491154,-122.41638971,2.0
37.7754207067,-122.403404791,0.0
37.7636337703,-122.416230393,2.0
37.7853750846,-122.416261837,0.0
37.7886989512,-122.420307356,0.0
37.7921657914,-122.41924515,0.0
37.7844496613,-122.416075285,0.0
37.7603656932,-122.417028392,2.0
37.7853750846,-122.416261837,0.0
37.7844496613,-122.416075285,0.0
37.7907880214,-122.419039119,0.0
37.7870372043,-122.418274172,0.0
37.7638222259,-122.413591696,2.0
37.7596123169,-122.415921585,2.0
37.7870372044,-122.418274172,0.0
37.7886989511,-122.420307356,0.0
37.7872450378,-122.41664237,0.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.787965257,-122.418467748,0.0
37.787965257,-122.418467748,0.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7914943052,-122.420874632,0.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7905770711,-122.420691681,0.0
37.7853750846,-122.416261837,0.0
37.7620347867,-122.416078424,2.0
37.7636337703,-122.416230393,2.0
37.7923840814,-122.421056878,0.0
37.7626869632,-122.418415888,2.0
37.7907880214,-122.419039119,0.0
37.7638222259,-122.413591696,2.0
37.7571005796,-122.417812559,2.0
37.7604330004,-122.41592985,2.0
37.7642837095,-122.41854994,2.0
37.7588083436,-122.415229421,2.0
37.787965257,-122.418467748,0.0
37.7636337703,-122.416230393,2.0
37.7903690689,-122.422330464,0.0
37.7870372043,-122.418274172,0.0
37.727247625,-122.392491355,2.0
37.7870372044,-122.418274172,0.0
37.7844496613,-122.416075285,0.0
37.7889098399,-122.418658295,0.0
37.760301234,-122.418120086,2.0
37.7636979309,-122.415155941,2.0
37.7638222259,-122.413591696,2.0
37.7636337703,-122.416230393,2.0
37.7636337703,-122.416230393,2.0
37.7962454397,-122.423340547,0.0
37.7858926099,-122.419739838,0.0
37.7844496613,-122.416075285,0.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.762815158,-122.416220196,2.0
37.7844496613,-122.416075285,0.0
37.7851670876,-122.417903978,0.0
37.7853750846,-122.416261837,0.0
37.7818891294,-122.432492301,0.0
37.7586968166,-122.417964484,2.0
37.7849125738,-122.416235852,0.0
37.7980134745,-122.405065483,0.0
37.7842362878,-122.417710345,0.0
37.7256933576,-122.45228966,1.0
37.7905770711,-122.420691681,0.0
37.7857918163,-122.396920776,0.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7870372043,-122.418274172,0.0
37.7620990021,-122.415000537,2.0
37.7962454397,-122.423340547,0.0
37.7605000726,-122.414845139,2.0
37.7921733285,-122.422695629,0.0
37.7914943052,-122.420874632,0.0
37.7531929151,-122.478618706,1.0
37.787965257,-122.418467748,0.0
37.7620347867,-122.416078424,2.0
37.7606516284,-122.413223677,2.0
37.7634954373,-122.418486297,2.0
37.7932574954,-122.421231782,0.0
37.7604330004,-122.41592985,2.0
37.7652491154,-122.41638971,2.0
37.7896188193,-122.420497289,0.0
37.7891643768,-122.420402464,0.0
37.7905770711,-122.420691681,0.0
37.7635718956,-122.417332583,2.0
37.7754207067,-122.403404791,0.0
37.7863580363,-122.419834939,0.0
37.7863086886,-122.416452066,0.0
37.7638222259,-122.413591696,2.0
37.7586968166,-122.417964484,2.0
37.7853750846,-122.416261837,0.0
37.7607866652,-122.498974694,1.0
37.7905770711,-122.420691681,0.0
37.788279963,-122.423598601,0.0
37.7649050762,-122.423001696,2.0
37.7603656932,-122.417028392,2.0
37.765448018,-122.413107623,2.0
37.7605000726,-122.414845139,2.0
37.7844496613,-122.416075285,0.0
37.7626869632,-122.418415888,2.0
37.7634954373,-122.418486297,2.0
37.7620990021,-122.415000537,2.0
37.7562822237,-122.417802963,2.0
37.7829835081,-122.406698577,0.0
37.7604330004,-122.41592985,2.0
37.7604330004,-122.41592985,2.0
37.7889098399,-122.418658295,0.0
37.7652491154,-122.41638971,2.0
37.7652491154,-122.41638971,2.0
37.7908072519,-122.411643005,0.0
37.7863086886,-122.416452066,0.0
37.787965257,-122.418467748,0.0
37.7874861572,-122.418368839,0.0
37.7868764842,-122.419104425,0.0
37.789829767,-122.418844748,0.0
37.7874861572,-122.418368839,0.0
37.7853750846,-122.416261837,0.0
37.7587640201,-122.416872884,2.0
37.7111618712,-122.386452097,2.0
37.7854477947,-122.415675315,0.0
37.7604330004,-122.41592985,2.0
37.7635718956,-122.417332583,2.0
37.7636337703,-122.416230393,2.0
37.7637660004,-122.408293238,2.0
37.7605000726,-122.414845139,2.0
37.7652491154,-122.41638971,2.0
37.7891095539,-122.417019321,0.0
37.7902540014,-122.415560469,0.0
37.7870372044,-122.418274172,0.0
37.7653161356,-122.415308389,2.0
37.7652491154,-122.41638971,2.0
37.7896188192,-122.420497289,0.0
37.7870372044,-122.418274172,0.0
37.7604330004,-122.41592985,2.0
37.7626869632,-122.418415888,2.0
37.7907880214,-122.419039119,0.0
37.7636337703,-122.416230393,2.0
37.7620347867,-122.416078424,2.0
37.7874861572,-122.418368839,0.0
37.7562166627,-122.418891811,2.0
37.7853750846,-122.416261837,0.0
37.7653161356,-122.415308389,2.0
37.7844496613,-122.416075285,0.0
37.7853750846,-122.416261837,0.0
37.7570361132,-122.418904205,2.0
37.7605000726,-122.414845139,2.0
37.7636337703,-122.416230393,2.0
37.7638222259,-122.413591696,2.0
37.7861493948,-122.417273345,0.0
37.7597252282,-122.411572788,2.0
37.787965257,-122.418467748,0.0
37.7620990021,-122.415000537,2.0
37.7872450378,-122.41664237,0.0
37.7596123169,-122.415921585,2.0
37.760301234,-122.418120086,2.0
37.7636979309,-122.415155941,2.0
37.7905770711,-122.420691681,0.0
37.7605000726,-122.414845139,2.0
37.7634292328,-122.419515708,2.0
37.7853750846,-122.416261837,0.0
37.7604330004,-122.41592985,2.0
37.7844496613,-122.416075285,0.0
37.7912067697,-122.415754657,0.0
37.763281565,-122.421099707,2.0
37.7874861572,-122.418368839,0.0
37.765181804,-122.417488324,2.0
37.7907880214,-122.419039119,0.0
37.7914943052,-122.420874632,0.0
37.7585641692,-122.40672533,2.0
37.7620347867,-122.416078424,2.0
37.7579459515,-122.416863556,2.0
37.7626869632,-122.418415888,2.0
37.7636337703,-122.416230393,2.0
37.7870372044,-122.418274172,0.0
37.7620990021,-122.415000537,2.0
37.7644225166,-122.416374836,2.0
37.7596123169,-122.415921585,2.0
37.7844496613,-122.416075285,0.0
37.7889098399,-122.418658295,0.0
37.7586968166,-122.417964484,2.0
37.7851670875,-122.417903978,0.0
37.789829767,-122.418844748,0.0
37.7636337703,-122.416230393,2.0
37.7604330004,-122.41592985,2.0
37.7620990021,-122.415000537,2.0
37.7889098399,-122.418658295,0.0
37.7879983894,-122.420094921,0.0
37.787965257,-122.418467748,0.0
37.7909741243,-122.41739283,0.0
37.7980134745,-122.405065483,0.0
37.7605000726,-122.414845139,2.0
37.7889098399,-122.418658295,0.0
37.7843944492,-122.416916142,0.0
37.787965257,-122.418467748,0.0
37.7634954373,-122.418486297,2.0
37.7870372044,-122.418274172,0.0
37.7620542127,-122.405221227,2.0
37.7874861572,-122.418368839,0.0
37.7636337703,-122.416230393,2.0
37.7903690689,-122.422330464,0.0
37.7604330004,-122.41592985,2.0
37.761222333,-122.415932937,2.0
37.7914943052,-122.420874632,0.0
37.7844496613,-122.416075285,0.0
37.7605000726,-122.414845139,2.0
37.7877570602,-122.420120319,0.0
37.7912889898,-122.422516967,0.0
37.7603453746,-122.416472035,2.0
37.7872450378,-122.41664237,0.0
37.7870372044,-122.418274172,0.0
37.7914943052,-122.420874632,0.0
37.7853750846,-122.416261837,0.0
37.7636979309,-122.415155941,2.0
37.7580118295,-122.415770264,2.0
37.787965257,-122.418467748,0.0
37.7868262082,-122.419930112,0.0
37.787965257,-122.418467748,0.0
37.7896689412,-122.419672955,0.0
37.7636337703,-122.416230393,2.0
37.7657184395,-122.409529913,2.0
37.7907880214,-122.419039119,0.0
37.756413769,-122.415617252,2.0
37.7636337703,-122.416230393,2.0
37.7636337703,-122.416230393,2.0
37.7628232674,-122.416082198,2.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7978641744,-122.40666974,0.0
37.7579459515,-122.416863556,2.0
37.7861007452,-122.418090767,0.0
37.7842362878,-122.417710345,0.0
37.7634292328,-122.419515708,2.0
37.7620990021,-122.415000537,2.0
37.7636337703,-122.416230393,2.0
37.7638222259,-122.413591696,2.0
37.7901084152,-122.424822198,0.0
37.7797376339,-122.407163047,0.0
37.7905770711,-122.420691681,0.0
37.7634954373,-122.418486297,2.0
37.7604330004,-122.41592985,2.0
37.7891095539,-122.417019321,0.0
37.7605000726,-122.414845139,2.0
37.7889536872,-122.417841551,0.0
37.7636337703,-122.416230393,2.0
37.7432215533,-122.473030392,1.0
37.7652491154,-122.41638971,2.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.787965257,-122.418467748,0.0
37.7634954373,-122.418486297,2.0
37.7877570602,-122.420120319,0.0
37.7636337703,-122.416230393,2.0
37.7905770711,-122.420691681,0.0
37.7842362878,-122.417710345,0.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7554138872,-122.418215695,2.0
37.7638222259,-122.413591696,2.0
37.7726948237,-122.422188261,2.0
37.7605208374,-122.415390565,2.0
37.7875490095,-122.421762502,0.0
37.7653161356,-122.415308389,2.0
37.7620990021,-122.415000537,2.0
37.7619674218,-122.417180449,2.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.7636337703,-122.416230393,2.0
37.7588955948,-122.414693065,2.0
37.7622714633,-122.412041634,2.0
37.7886989511,-122.420307356,0.0
37.7844496613,-122.416075285,0.0
37.760301234,-122.418120086,2.0
37.7842362878,-122.417710345,0.0
37.7604330004,-122.41592985,2.0
37.7638222259,-122.413591696,2.0
37.7962454397,-122.423340547,0.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.7604330004,-122.41592985,2.0
37.7652491154,-122.41638971,2.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7604330004,-122.41592985,2.0
37.7870372044,-122.418274172,0.0
37.7598218933,-122.409872123,2.0
37.7652491154,-122.41638971,2.0
37.7604330004,-122.41592985,2.0
37.7879136979,-122.419317324,0.0
37.7964253274,-122.418492482,0.0
37.787965257,-122.418467748,0.0
37.7638222259,-122.413591696,2.0
37.7861007452,-122.418090767,0.0
37.7636337703,-122.416230393,2.0
37.7652491154,-122.41638971,2.0
37.7620347867,-122.416078424,2.0
37.7634954373,-122.418486297,2.0
37.7620990021,-122.415000537,2.0
37.7660406108,-122.416535463,2.0
37.759620426,-122.415783593,2.0
37.7844496613,-122.416075285,0.0
37.7851670875,-122.417903978,0.0
37.7907880214,-122.419039119,0.0
37.7844496613,-122.416075285,0.0
37.7962454397,-122.423340547,0.0
37.7864543796,-122.422396424,0.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.792373233,-122.428652387,0.0
37.7924709856,-122.434558975,0.0
37.7634954373,-122.418486297,2.0
37.7636337703,-122.416230393,2.0
37.7889098399,-122.418658295,0.0
37.7874861572,-122.418368839,0.0
37.7604330004,-122.41592985,2.0
37.7636337703,-122.416230393,2.0
37.7877570602,-122.420120319,0.0
37.7905770711,-122.420691681,0.0
37.7909741244,-122.41739283,0.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7636337703,-122.416230393,2.0
37.7896188192,-122.420497289,0.0
37.7874861572,-122.418368839,0.0
37.787965257,-122.418467748,0.0
37.7652491154,-122.41638971,2.0
37.7546337418,-122.488392866,1.0
37.7888345696,-122.426246093,0.0
37.7621213524,-122.415543548,2.0
37.7865904778,-122.419950058,0.0
37.7635718956,-122.417332583,2.0
37.7580118295,-122.415770264,2.0
37.7870372043,-122.418274172,0.0
37.7604330004,-122.41592985,2.0
37.7562905437,-122.417664997,2.0
37.7619029613,-122.418272166,2.0
37.7877570602,-122.420120319,0.0
37.7907880214,-122.419039119,0.0
37.7636337703,-122.416230393,2.0
37.7857918163,-122.396920776,0.0
37.7844496613,-122.416075285,0.0
37.7636979309,-122.415155941,2.0
37.7652491154,-122.41638971,2.0
37.7861007452,-122.418090767,0.0
37.7652491154,-122.41638971,2.0
37.7870372044,-122.418274172,0.0
37.7923840814,-122.421056878,0.0
37.787965257,-122.418467748,0.0
37.7653161356,-122.415308389,2.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7638222259,-122.413591696,2.0
37.7586968166,-122.417964484,2.0
37.7620347867,-122.416078424,2.0
37.7914943052,-122.420874632,0.0
37.7861007452,-122.418090767,0.0
37.7620990021,-122.415000537,2.0
37.760401075,-122.412297249,2.0
37.7907880214,-122.419039119,0.0
37.7636337703,-122.416230393,2.0
37.7869881885,-122.410699658,0.0
37.7587640201,-122.416872884,2.0
37.7889098399,-122.418658295,0.0
37.7605000726,-122.414845139,2.0
37.7870372044,-122.418274172,0.0
37.7907880214,-122.419039119,0.0
37.7889098399,-122.418658295,0.0
37.7874861572,-122.418368839,0.0
37.762815158,-122.416220196,2.0
37.7842362878,-122.417710345,0.0
37.7604330004,-122.41592985,2.0
37.7652491154,-122.41638971,2.0
37.7889098399,-122.418658295,0.0
37.7844496613,-122.416075285,0.0
37.7905770711,-122.420691681,0.0
37.7861007452,-122.418090767,0.0
37.7870372044,-122.418274172,0.0
37.7636337703,-122.416230393,2.0
37.7652491154,-122.41638971,2.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.765448018,-122.413107623,2.0
37.7620347867,-122.416078424,2.0
37.7620990021,-122.415000537,2.0
37.7636337703,-122.416230393,2.0
37.7652945971,-122.404627928,2.0
37.7907880214,-122.419039119,0.0
37.7604330004,-122.41592985,2.0
37.7844496613,-122.416075285,0.0
37.7576049188,-122.483704424,1.0
37.7636337703,-122.416230393,2.0
37.7653161356,-122.415308389,2.0
37.7870372043,-122.418274172,0.0
37.7586968166,-122.417964484,2.0
37.7905770711,-122.420691681,0.0
37.7886989512,-122.420307356,0.0
37.7896868266,-122.412928955,0.0
37.7627583408,-122.41718521,2.0
37.7844496613,-122.416075285,0.0
37.7586968166,-122.417964484,2.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7626088118,-122.406311571,2.0
37.7892209019,-122.421921286,0.0
37.7636979309,-122.415155941,2.0
37.7921733285,-122.422695629,0.0
37.765448018,-122.413107623,2.0
37.7853750846,-122.416261837,0.0
37.7844496613,-122.416075285,0.0
37.7587640201,-122.416872884,2.0
37.7604330004,-122.41592985,2.0
37.7586968166,-122.417964484,2.0
37.7642516852,-122.411332885,2.0
37.7886989511,-122.420307356,0.0
37.7844496613,-122.416075285,0.0
37.7619029613,-122.418272166,2.0
37.787965257,-122.418467748,0.0
37.7653161356,-122.415308389,2.0
37.787173525,-122.417641343,0.0
37.7546172382,-122.418738266,2.0
37.7896188192,-122.420497289,0.0
37.7886989512,-122.420307356,0.0
37.7620990021,-122.415000537,2.0
37.7718165836,-122.401658145,2.0
37.7634954373,-122.418486297,2.0
37.7619029613,-122.418272166,2.0
37.7652491154,-122.41638971,2.0
37.7905770711,-122.420691681,0.0
37.7636337703,-122.416230393,2.0
37.7605000726,-122.414845139,2.0
37.7881786971,-122.416829149,0.0
37.7921322486,-122.415937762,0.0
37.7578884408,-122.417817853,2.0
37.7672561981,-122.404752559,2.0
37.7528920349,-122.420668061,2.0
37.7636337703,-122.416230393,2.0
37.7754207067,-122.403404791,0.0
37.7620347867,-122.416078424,2.0
37.775711365,-122.38778998,2.0
37.7870372044,-122.418274172,0.0
37.7620347867,-122.416078424,2.0
37.7868764842,-122.419104425,0.0
37.7905770711,-122.420691681,0.0
37.7604330004,-122.41592985,2.0
37.7620990021,-122.415000537,2.0
37.7923840814,-122.421056878,0.0
37.7604330004,-122.41592985,2.0
37.7652491154,-122.41638971,2.0
37.7636337703,-122.416230393,2.0
37.7842362878,-122.417710345,0.0
37.7844496613,-122.416075285,0.0
